swear_IT,swear_EN,year,n_sentences,n_tokens,tokens_per_sent,char_per_tok,lexical_density,avg_token_per_clause,bpm,centroid,rolloff,flux,rms,zcr,flatness,spectral_complexity,pitch,loudness,duration_ms,explicit,marco-zones
0,0,2022.0,34.0,243.0,7.147058823529412,3.4700460829493087,0.5253456221198156,5.170212765957447,99.99,0.1606,1843.555,1.3501,0.2274,0.0716,0.8159,26.985,1911.7249,24.199,114408.0,1,Lazio
9,0,2020.0,35.0,323.0,9.228571428571428,3.830827067669173,0.4586466165413533,7.878048780487805,82.76,0.1151,680.1641,1.4145,0.4407,0.0318,0.8839,19.8351,3437.6527,58.9279,138558.0,1,Lazio
0,0,2023.0,63.0,449.0,7.126984126984127,3.990024937655861,0.4788029925187032,5.102272727272728,122.42,0.1928,2686.8225,1.375,0.2729,0.1023,0.7594,31.842,2061.818,31.16,202357.0,0,Lazio
1,0,2020.0,29.0,181.0,6.241379310344827,3.740963855421686,0.5120481927710844,6.033333333333333,132.96,0.2189,6209.2182,1.3483,0.0343,0.205,0.2839,9.1016,2464.1965,1.9343,186566.0,0,Lazio
2,13,2023.0,57.0,563.0,9.87719298245614,3.8095238095238098,0.5124716553287982,7.407894736842105,84.8,0.1753,1855.6143,1.3209,0.2734,0.0824,0.8623,21.1442,2601.3565,31.3511,150753.0,1,Lazio
3,6,2019.0,12.0,126.0,10.5,3.8018018018018016,0.5675675675675675,8.4,106.62,0.1189,1547.3864,1.2993,0.2626,0.0563,0.9551,20.6827,2708.9206,29.5063,176170.0,1,Lazio
3,0,2020.0,61.0,657.0,10.770491803278688,3.5243619489559164,0.5406032482598608,9.805970149253731,108.77,0.1436,1220.6322,1.228,0.3359,0.0542,0.7769,24.8898,2493.3312,42.4906,180833.0,0,Lazio
2,2,2023.0,35.0,283.0,8.085714285714285,5.127450980392157,0.5784313725490197,9.433333333333334,91.27,0.1345,1095.0371,1.1842,0.33,0.0481,0.8323,27.1997,2420.2299,40.7904,167760.0,1,Lazio
3,0,2021.0,22.0,163.0,7.409090909090909,4.033057851239669,0.5867768595041323,10.1875,107.95,0.1411,1892.58,1.3984,0.1468,0.0688,0.8705,17.4758,2256.3408,13.8904,44575.0,1,Lazio
2,1,2023.0,21.0,243.0,11.571428571428571,4.171296296296297,0.4907407407407407,5.170212765957447,172.27,0.1258,1135.5327,1.5336,0.3584,0.0437,0.8728,21.7422,2501.163,45.1765,161266.0,1,Lazio
0,1,2018.0,20.0,174.0,8.7,3.571428571428572,0.4661654135338345,10.235294117647058,122.96,0.0709,250.7364,1.2823,0.3043,0.0118,0.9279,13.981,2988.2729,34.9245,192096.0,1,Lazio
0,0,2024.0,16.0,130.0,8.125,3.518987341772152,0.379746835443038,0.0,129.99,0.1611,1805.2343,1.3294,0.1935,0.0682,0.8826,23.7241,2362.5395,20.0809,167760.0,1,Lazio
6,0,2016.0,40.0,310.0,7.75,4.112781954887218,0.5413533834586466,7.209302325581396,143.1,0.1458,1165.4826,1.518,0.3901,0.047,0.8277,30.1385,2939.8573,49.708,177545.0,0,Lazio
0,0,2018.0,2.0,28.0,14.0,5.166666666666667,0.5833333333333334,9.333333333333334,119.99,0.1277,1668.1888,1.4521,0.1157,0.0658,0.7306,18.6565,2710.7864,10.3579,152440.0,0,Lazio
0,2,2020.0,31.0,266.0,8.580645161290322,3.826923076923077,0.6217948717948718,19.0,135.09,0.1031,1234.9172,1.3838,0.2431,0.0443,0.8449,23.4394,2531.1375,28.2916,186964.0,0,Lazio
2,0,2019.0,24.0,185.0,7.708333333333333,3.933333333333333,0.54,6.851851851851852,139.81,0.1206,1270.0191,1.3089,0.1637,0.0503,0.8167,24.3988,2392.4438,15.8556,161266.0,1,Lazio
6,2,2020.0,43.0,414.0,9.627906976744184,4.0181818181818185,0.5484848484848485,6.9,129.17,0.1971,1693.6893,1.4197,0.2329,0.0743,0.894,29.9118,2449.952,24.7977,167760.0,1,Lazio
5,0,2018.0,81.0,611.0,7.54320987654321,3.699570815450644,0.5836909871244635,9.257575757575758,123.76,0.2079,2848.4567,1.4189,0.3709,0.0987,0.651,49.5239,2425.5779,45.3114,161266.0,1,Lazio
1,0,2020.0,12.0,112.0,9.333333333333334,4.241758241758242,0.6153846153846154,5.894736842105263,78.32,0.1624,2790.5292,1.4292,0.3535,0.0899,0.7728,44.6323,2139.3525,43.1989,161266.0,1,Lazio
0,0,2024.0,50.0,408.0,8.16,3.7485714285714287,0.5028571428571429,5.666666666666667,124.99,0.1139,796.5835,1.1719,0.1456,0.0371,0.9137,15.5487,2607.0555,13.6285,173000.0,1,Lazio
0,0,2078.0,1.0,20.0,20.0,5.0588235294117645,0.5882352941176471,10.0,103.02,0.116,1112.6999,1.3411,0.1815,0.0446,0.7043,16.6436,2358.1851,19.1974,200040.0,0,Lazio
3,0,2021.0,33.0,244.0,7.393939393939394,3.800925925925926,0.5231481481481481,5.951219512195122,135.96,0.1613,1280.3714,1.1459,0.2522,0.0653,0.8748,23.7304,1612.0997,27.5083,176146.0,1,Lazio
0,0,2019.0,18.0,104.0,5.777777777777778,3.588235294117647,0.4470588235294118,6.933333333333334,126.87,0.1634,1659.4709,1.1477,0.1173,0.0709,0.8153,19.8828,2372.2364,10.3039,166281.0,1,Lazio
3,0,2021.0,25.0,390.0,15.6,3.882911392405063,0.5506329113924051,7.647058823529412,125.22,0.1907,2043.8709,1.4048,0.3075,0.0791,0.8305,33.1551,2393.1104,36.3319,212920.0,1,Lazio
0,0,2016.0,1.0,27.0,27.0,5.045454545454546,0.5454545454545454,27.0,120.73,0.0816,776.4766,1.203,0.1972,0.0321,0.8387,13.1535,2226.5129,21.3277,231480.0,0,Lazio
0,0,2015.0,31.0,142.0,4.580645161290323,4.91919191919192,0.8282828282828283,3.55,108.77,0.1436,1220.6322,1.228,0.3359,0.0542,0.7769,24.8898,2493.3312,42.4906,142615.0,1,Lazio
0,0,2089.0,1.0,4.0,4.0,7.5,0.75,0.0,89.98,0.1573,1912.7216,1.4437,0.2098,0.0725,0.7593,18.8003,3026.9888,25.1202,203161.0,1,Lazio
0,0,2018.0,21.0,94.0,4.476190476190476,3.769230769230769,0.676923076923077,23.5,116.99,0.1077,1411.9279,1.1268,0.2624,0.0552,0.9104,36.3177,1740.4106,28.6467,210400.0,1,Lazio
6,5,2058.0,80.0,705.0,8.8125,3.7985347985347984,0.5183150183150184,9.657534246575343,129.87,0.1678,2307.1222,1.6609,0.3421,0.0795,0.7979,41.4488,2798.5919,41.3922,176999.0,1,Lazio
0,0,2020.0,12.0,106.0,8.833333333333334,3.4680851063829787,0.4468085106382978,6.625,87.92,0.0694,408.9587,1.0775,0.2495,0.0222,0.9712,17.3381,2150.5457,26.1938,207092.0,0,Lazio
5,2,2020.0,45.0,467.0,10.377777777777778,3.6005361930294906,0.5093833780160858,6.768115942028985,106.5,0.1602,2309.1593,1.2709,0.2012,0.0852,0.8918,38.3533,2358.315,20.5223,182245.0,1,Lazio
0,0,2017.0,1.0,18.0,18.0,5.4,0.5333333333333333,9.0,122.45,0.1113,1767.6713,1.3563,0.1909,0.0617,0.8031,26.919,2314.4123,21.1023,183762.0,1,Lazio
8,3,2022.0,43.0,446.0,10.372093023255816,3.8247422680412377,0.4304123711340206,5.126436781609195,147.69,0.13,1269.5665,1.3721,0.2504,0.0522,0.851,19.2857,2331.2315,28.4442,110153.0,0,Lazio
0,0,2095.0,1.0,25.0,25.0,5.380952380952381,0.5714285714285714,12.5,123.93,0.1551,1972.1016,1.4469,0.1257,0.0663,0.7004,7.0078,3137.6651,13.1772,207202.0,1,Lazio
0,0,1962.0,1.0,18.0,18.0,5.8,0.5333333333333333,9.0,146.03,0.1084,1417.3083,1.3602,0.1752,0.0492,0.8831,22.0478,2530.4906,18.3745,174360.0,1,Lazio
1,0,1934.0,29.0,286.0,9.862068965517242,3.779411764705882,0.5686274509803921,8.9375,113.16,0.1372,1184.8717,1.2501,0.1897,0.0567,0.8998,20.1763,2323.7411,19.4694,2749933.0,0,Lazio
0,0,2016.0,3.0,34.0,11.333333333333334,4.0,0.5,17.0,127.68,0.069,733.0718,1.1822,0.1814,0.0319,0.8851,12.9389,2571.6756,18.8479,191999.0,1,Lazio
2,0,2022.0,15.0,113.0,7.533333333333333,3.857142857142857,0.5612244897959183,6.647058823529412,70.05,0.1122,1892.19,1.2309,0.1322,0.0681,0.865,13.7199,2620.3754,13.9452,84088.0,0,Lazio
2,0,2020.0,51.0,576.0,11.294117647058824,3.200477326968974,0.3579952267303102,14.4,121.92,0.1582,2261.7897,1.394,0.2618,0.0937,0.7994,25.7059,3093.3617,31.5828,174746.0,1,Lazio
3,2,2024.0,26.0,226.0,8.692307692307692,4.144508670520231,0.5260115606936416,9.04,123.1,0.1273,1089.7,1.5696,0.2392,0.0434,0.8473,16.6404,2552.1555,27.4076,179545.0,1,Lazio
0,0,2075.0,1.0,19.0,19.0,5.733333333333333,0.5333333333333333,9.5,80.93,0.1358,2238.4681,1.8344,0.1325,0.0776,0.683,16.7111,3433.4332,12.6121,161266.0,1,Lazio
8,3,2022.0,39.0,407.0,10.435897435897436,3.8135593220338975,0.4322033898305085,5.217948717948718,130.17,0.1215,1117.8501,1.2546,0.2405,0.0514,0.8913,23.406,1941.6891,26.5151,195750.0,1,Lazio
0,0,2022.0,15.0,105.0,7.0,3.758241758241758,0.4835164835164835,6.176470588235294,144.32,0.1579,2410.6508,1.3881,0.1649,0.0853,0.7965,16.922,2874.4456,16.6833,97804.0,1,Lazio
0,0,1921.0,9.0,46.0,5.111111111111111,3.8205128205128207,0.5384615384615384,6.571428571428571,92.98,0.0877,1195.7729,1.1311,0.1691,0.0467,0.9214,28.8598,2677.1792,16.0707,190825.0,1,Lazio
0,0,2020.0,14.0,141.0,10.071428571428571,3.488372093023256,0.1240310077519379,35.25,113.16,0.1372,1184.8717,1.2501,0.1897,0.0567,0.8998,20.1763,2323.7411,19.4694,156180.0,1,Lazio
0,0,2025.0,12.0,59.0,4.916666666666667,3.6379310344827593,0.4482758620689655,5.363636363636363,139.34,0.0742,283.9655,0.9817,0.1646,0.0178,0.9693,9.7593,2574.7252,15.2822,226906.0,1,Lazio
0,4,2057.0,53.0,704.0,13.283018867924527,3.819521178637201,0.4419889502762431,13.037037037037036,144.91,0.1359,1404.3617,1.2278,0.2715,0.058,0.9244,33.5915,2189.7952,30.1401,184931.0,1,Campania
0,4,1935.0,60.0,536.0,8.933333333333334,3.9295454545454542,0.5909090909090909,7.052631578947368,103.88,0.1001,865.8864,1.1334,0.3115,0.037,0.923,26.5643,2391.1522,36.6917,207400.0,1,Campania
3,0,2023.0,47.0,485.0,10.319148936170214,4.070257611241217,0.6018735362997658,7.238805970149253,87.97,0.1209,1352.565,1.1426,0.2285,0.0546,0.8978,26.7069,2121.1029,24.7091,147906.0,1,Campania
0,0,2023.0,37.0,271.0,7.324324324324325,3.919491525423729,0.4745762711864407,6.4523809523809526,126.04,0.0926,642.6067,1.1071,0.3286,0.0335,0.9201,25.2265,2774.803,39.379,156226.0,1,Campania
0,0,2023.0,55.0,573.0,10.418181818181818,4.002212389380531,0.5575221238938053,10.418181818181818,82.99,0.1067,784.8997,1.0636,0.2663,0.0402,0.9404,23.6651,2217.6223,29.9298,221204.0,1,Campania
3,2,2023.0,59.0,630.0,10.677966101694915,4.084745762711864,0.6461864406779662,8.513513513513514,120.03,0.1132,884.9185,1.2749,0.3196,0.0393,0.8895,26.7596,2670.4299,37.6451,182240.0,1,Campania
0,0,2023.0,53.0,650.0,12.264150943396226,3.967880085653105,0.6852248394004282,10.833333333333334,150.76,0.15,1554.6092,1.3426,0.2885,0.0611,0.8511,25.1795,2503.9974,33.7145,154653.0,1,Campania
3,0,1912.0,49.0,573.0,11.693877551020408,3.8964059196617336,0.5835095137420718,7.5394736842105265,150.97,0.1043,976.9271,1.1653,0.2574,0.0419,0.9171,19.5585,2487.9278,28.4817,181960.0,1,Campania
2,2,2023.0,60.0,578.0,9.633333333333333,3.881431767337808,0.5592841163310962,11.333333333333334,156.21,0.1503,1792.2438,1.371,0.3096,0.0702,0.857,31.6169,2962.5405,36.0003,146480.0,1,Campania
0,1,2023.0,53.0,500.0,9.433962264150944,4.004866180048662,0.5401459854014599,8.474576271186441,89.98,0.1507,1214.4714,1.273,0.2925,0.0598,0.9162,21.4131,2551.8754,33.5256,155120.0,1,Campania
0,0,2023.0,52.0,534.0,10.26923076923077,3.535483870967742,0.4903225806451612,6.357142857142857,72.97,0.1146,947.2655,1.172,0.2972,0.0431,0.9154,24.6578,2043.9114,33.9331,178200.0,1,Campania
2,0,1937.0,45.0,421.0,9.355555555555556,4.134078212290503,0.6145251396648045,8.096153846153847,111.75,0.1153,1319.3601,1.2747,0.2102,0.0512,0.8898,22.9653,2017.527,22.2766,138106.0,1,Campania
1,1,1920.0,58.0,561.0,9.672413793103448,3.8477272727272727,0.575,9.19672131147541,79.98,0.1532,1546.3267,1.1785,0.2717,0.0605,0.8819,25.8145,2711.7847,31.0583,159000.0,1,Campania
0,1,2024.0,52.0,460.0,8.846153846153847,4.007772020725389,0.4430051813471503,7.931034482758621,99.96,0.1185,1187.3848,1.162,0.2187,0.0511,0.9384,23.0046,2074.6729,22.7509,174600.0,1,Campania
1,0,2023.0,50.0,523.0,10.46,3.9865771812080535,0.5123042505592841,6.5375,80.09,0.1264,1294.0449,1.1861,0.2457,0.0543,0.8961,25.3878,2227.3062,27.5286,180626.0,1,Campania
3,10,1947.0,49.0,617.0,12.591836734693878,4.026378896882494,0.6330935251798561,11.017857142857142,117.79,0.1485,1401.43,1.1301,0.2618,0.0613,0.9103,21.5699,2651.9375,30.453,150508.0,1,Campania
0,5,1929.0,63.0,730.0,11.587301587301589,3.911971830985915,0.5933098591549296,10.13888888888889,143.16,0.1413,1362.1107,1.29,0.284,0.0578,0.911,30.0166,2163.6416,32.0426,207400.0,1,Campania
5,8,2089.0,47.0,470.0,10.0,4.089514066496164,0.649616368286445,9.791666666666666,144.04,0.1254,823.6136,1.0736,0.2504,0.0409,0.9284,20.4576,2906.9719,28.4319,172137.0,1,Campania
0,18,1939.0,28.0,286.0,10.214285714285714,4.191056910569106,0.5040650406504065,8.666666666666666,99.05,0.1614,2018.0158,1.1206,0.0987,0.0831,0.8788,15.1928,2110.8796,7.9664,135226.0,1,Campania
0,0,2024.0,52.0,495.0,9.51923076923077,3.624708624708625,0.4825174825174825,8.114754098360656,87.96,0.1208,869.3319,1.1957,0.3016,0.0437,0.9333,23.9674,2368.4079,35.1393,147443.0,1,Campania
1,10,2098.0,44.0,671.0,15.25,3.695825049701789,0.5825049701789264,10.166666666666666,117.26,0.152,1637.2496,1.2094,0.1593,0.0669,0.8186,14.5858,2784.8023,16.4996,150769.0,1,Campania
1,0,2024.0,56.0,467.0,8.339285714285714,3.785024154589372,0.6038647342995169,5.987179487179487,124.96,0.1176,594.6206,1.1703,0.3287,0.0341,0.913,27.7625,2774.056,39.3222,145920.0,1,Campania
0,4,2080.0,61.0,551.0,9.0327868852459,3.661971830985915,0.3903420523138833,9.5,132.96,0.1301,1532.6778,1.2142,0.3056,0.0574,0.8908,31.8703,2068.3373,35.4423,162969.0,1,Campania
1,0,2057.0,52.0,398.0,7.653846153846154,4.0523255813953485,0.5377906976744186,8.291666666666666,164.47,0.1461,1600.4311,1.2696,0.2548,0.0607,0.8968,27.5139,2060.0521,28.0583,145640.0,1,Campania
0,1,2024.0,47.0,527.0,11.212765957446807,4.111801242236025,0.484472049689441,4.62280701754386,161.71,0.112,1456.465,1.0908,0.2268,0.0533,0.9189,23.3761,2036.2409,24.628,318492.0,1,Campania
7,2,2017.0,70.0,685.0,9.785714285714286,3.9442508710801394,0.5557491289198606,7.287234042553192,99.81,0.1183,1232.2394,1.4759,0.2293,0.0484,0.8801,20.2393,2626.5124,25.5988,213613.0,1,Campania
3,0,2020.0,51.0,548.0,10.745098039215684,3.8789954337899535,0.5547945205479452,7.116883116883117,142.75,0.1372,1565.55,1.2298,0.2649,0.0601,0.8712,31.2209,1767.8352,30.5753,145121.0,1,Campania
0,0,1906.0,76.0,539.0,7.092105263157895,4.166666666666667,0.5155038759689923,6.125,99.94,0.1401,2083.792,1.2757,0.2328,0.0734,0.8829,26.6973,1897.1811,25.3619,226424.0,1,Campania
5,0,2019.0,67.0,684.0,10.208955223880595,4.040677966101695,0.5050847457627119,6.514285714285714,129.5,0.154,1426.3489,1.3756,0.2024,0.0596,0.8919,18.5324,2298.2831,22.3636,185930.0,1,Campania
1,2,2020.0,64.0,619.0,9.671875,4.081140350877193,0.6162280701754386,10.147540983606556,123.58,0.1313,1660.1934,1.1377,0.2005,0.0589,0.743,20.7217,2143.8104,21.6292,208233.0,1,Campania
0,0,2024.0,60.0,647.0,10.783333333333331,3.875247524752475,0.493069306930693,8.513157894736842,90.0,0.1401,1881.5916,1.1614,0.2152,0.0664,0.9214,30.8484,1888.6386,22.8678,255666.0,1,Campania
1,1,2019.0,67.0,594.0,8.865671641791044,3.8661087866108783,0.5313807531380753,8.027027027027026,148.84,0.1348,1402.6181,1.3365,0.2304,0.0531,0.8959,22.0848,2202.0574,24.9565,200146.0,1,Campania
2,0,2020.0,59.0,611.0,10.35593220338983,3.935684647302904,0.5933609958506224,11.75,128.07,0.1368,1591.4714,1.423,0.278,0.0568,0.8327,22.1318,2177.2005,32.0536,183027.0,1,Campania
6,0,2020.0,57.0,520.0,9.12280701754386,3.8833333333333337,0.5857142857142857,6.842105263157895,172.27,0.1717,2718.195,1.3857,0.2811,0.0854,0.7975,27.7872,2435.0128,32.6731,162982.0,1,Campania
1,2,1949.0,62.0,613.0,9.887096774193548,3.905622489959839,0.4779116465863454,8.397260273972602,97.44,0.153,1561.4912,1.3677,0.2145,0.0621,0.8834,21.4283,2312.9751,23.4655,164301.0,1,Campania
6,0,2076.0,68.0,680.0,10.0,3.942244224422442,0.5099009900990099,6.415094339622642,139.85,0.1317,1796.6273,1.3884,0.1904,0.0621,0.9066,22.6396,2455.7929,19.8091,213573.0,1,Campania
0,0,2017.0,66.0,745.0,11.287878787878787,3.8616600790513833,0.5909090909090909,11.287878787878787,83.11,0.1243,1309.0333,1.3996,0.2383,0.0498,0.8345,20.2808,2560.3407,26.815,190186.0,1,Campania
0,0,2024.0,53.0,420.0,7.924528301886792,3.940217391304348,0.5597826086956522,5.833333333333333,172.27,0.131,1680.4002,1.2266,0.2677,0.0608,0.8662,23.5056,2062.0293,30.3435,188081.0,1,Campania
0,0,2019.0,44.0,444.0,10.090909090909092,4.045822102425876,0.5067385444743935,8.072727272727272,90.99,0.147,1594.476,1.2932,0.2233,0.0643,0.8566,25.7746,2335.5917,24.1783,145640.0,1,Campania
2,0,2019.0,59.0,519.0,8.796610169491526,3.839901477832513,0.5024630541871922,8.238095238095237,95.96,0.1157,1010.3821,1.1928,0.2442,0.0435,0.9396,18.4419,2592.7628,27.2562,153826.0,1,Campania
0,0,2018.0,91.0,654.0,7.186813186813187,4.015490533562823,0.5370051635111877,5.637931034482759,99.86,0.1593,1732.0782,1.4112,0.1871,0.0666,0.8811,22.9541,1955.6171,18.6518,233680.0,1,Campania
4,1,1951.0,58.0,500.0,8.620689655172415,3.929864253393665,0.5361990950226244,7.575757575757576,84.84,0.1483,1840.6388,1.3236,0.1999,0.0706,0.8889,21.7123,1881.7692,20.747,152733.0,1,Campania
1,2,2020.0,56.0,593.0,10.589285714285714,3.887168141592921,0.5508849557522124,6.738636363636363,133.94,0.1501,1958.3594,1.5345,0.2713,0.0667,0.8342,24.0385,2502.7226,31.7224,159154.0,1,Campania
6,3,2019.0,91.0,825.0,9.065934065934066,3.865384615384616,0.6153846153846154,8.009708737864077,123.92,0.1679,2174.9546,1.3637,0.2652,0.0814,0.8777,29.1066,2287.3564,30.3436,205640.0,1,Campania
0,0,2024.0,36.0,405.0,11.25,3.825974025974026,0.522077922077922,5.0625,145.3,0.1299,1631.1626,1.179,0.2773,0.0587,0.9209,23.8728,1668.7802,30.9826,254266.0,1,Campania
1,0,2022.0,53.0,488.0,9.20754716981132,4.054187192118227,0.5886699507389163,7.176470588235294,125.11,0.1519,2017.2246,1.306,0.2655,0.0732,0.874,26.203,2101.4477,30.0095,155862.0,1,Campania
1,0,2016.0,55.0,540.0,9.818181818181818,3.8028169014084505,0.528169014084507,6.506024096385542,87.96,0.1317,1494.4402,1.2624,0.2473,0.052,0.8636,21.9828,2295.4057,28.5135,165920.0,1,Campania
5,0,2022.0,59.0,615.0,10.423728813559322,4.159774436090226,0.5300751879699248,6.029411764705882,139.85,0.1317,1796.6273,1.3884,0.1904,0.0621,0.9066,22.6396,2455.7929,19.8091,172862.0,1,Campania
1,0,2020.0,72.0,784.0,10.88888888888889,3.5326633165829144,0.5175879396984925,10.73972602739726,143.0,0.1775,1946.4739,1.3398,0.2833,0.0796,0.8192,27.6437,2476.6574,32.9879,177746.0,1,Campania
0,0,2024.0,53.0,412.0,7.773584905660377,3.954545454545455,0.4747474747474747,5.215189873417722,124.44,0.1327,1341.1771,1.1837,0.2775,0.0537,0.9007,26.1486,2005.0873,31.7797,189642.0,1,Campania
2,1,1912.0,56.0,537.0,9.589285714285714,3.834451901565996,0.5659955257270693,9.589285714285714,101.3,0.1652,2132.07,1.3241,0.2626,0.0795,0.8549,31.1824,2300.901,29.9629,148403.0,1,Campania
0,1,2019.0,67.0,654.0,9.761194029850746,3.835398230088495,0.4778761061946903,7.785714285714286,128.5,0.1437,1605.3326,1.2679,0.238,0.0628,0.9278,29.1439,2036.6221,26.0718,185720.0,1,Campania
1,0,2024.0,74.0,636.0,8.594594594594595,4.341040462427745,0.5895953757225434,7.7560975609756095,144.0,0.1203,1449.122,1.2351,0.3115,0.0533,0.8982,30.5252,2314.5992,36.4894,242808.0,1,Campania
5,3,2017.0,80.0,528.0,6.6,3.8406113537117914,0.5152838427947598,8.0,122.98,0.1385,972.7907,1.334,0.2921,0.044,0.8986,20.5531,2605.2079,33.8821,173658.0,1,Campania
3,0,2020.0,49.0,546.0,11.142857142857142,3.702702702702702,0.4662162162162162,8.666666666666666,184.57,0.1106,990.8439,1.1814,0.3224,0.0417,0.9094,27.3529,2027.9979,38.454,153173.0,1,Campania
0,0,2019.0,63.0,699.0,11.095238095238097,4.493577981651376,0.5577981651376147,8.524390243902438,136.04,0.1247,1507.5049,1.3328,0.1722,0.0549,0.8834,16.6045,2318.0907,17.5674,215826.0,1,Campania
0,0,2020.0,60.0,453.0,7.55,3.987745098039216,0.5049019607843137,6.121621621621622,98.86,0.1712,2242.4099,1.2283,0.2298,0.0803,0.828,27.4316,1866.6303,25.3406,153680.0,1,Campania
1,1,2022.0,55.0,453.0,8.236363636363636,3.780141843971631,0.5177304964539007,6.291666666666667,163.51,0.142,1511.7114,1.2114,0.2621,0.0585,0.8947,20.8916,2134.0455,29.2719,172654.0,1,Campania
0,0,2023.0,68.0,378.0,5.5588235294117645,3.959568733153638,0.5202156334231806,4.5,119.99,0.1074,860.5871,1.082,0.2463,0.0402,0.9374,21.4821,2179.0518,27.6081,208323.0,0,Campania
1,2,2020.0,53.0,472.0,8.90566037735849,4.076294277929155,0.5504087193460491,9.44,94.98,0.129,1246.6899,1.3616,0.2586,0.0543,0.8478,19.339,2527.5738,29.003,143533.0,1,Campania
0,0,1942.0,67.0,926.0,13.82089552238806,3.6342780026990553,0.5033738191632928,8.81904761904762,125.19,0.1522,2077.9322,1.2409,0.294,0.0762,0.8627,40.007,2167.7413,33.9537,249773.0,1,Campania
0,0,2024.0,44.0,410.0,9.318181818181818,4.037634408602151,0.4569892473118279,5.616438356164384,132.98,0.0386,234.6066,0.9937,0.1653,0.0117,0.9773,10.1006,2937.0915,15.2409,184846.0,1,Campania
4,1,2070.0,63.0,593.0,9.412698412698411,3.9803063457330414,0.5339168490153173,10.05084745762712,139.92,0.1596,2362.0924,1.4198,0.2549,0.0819,0.8384,28.895,2158.4559,28.4929,132428.0,1,Campania
0,0,2098.0,55.0,499.0,9.072727272727272,3.93640350877193,0.5350877192982456,5.670454545454546,96.94,0.1117,1187.0161,1.1674,0.2709,0.0481,0.945,24.0461,2146.3944,30.3492,207989.0,1,Campania
1,1,2093.0,62.0,512.0,8.258064516129032,3.835820895522388,0.4925373134328358,5.752808988764045,118.19,0.0661,334.1723,1.1319,0.2508,0.0155,0.8627,9.1958,3283.1718,28.4846,213346.0,1,Campania
0,0,2024.0,54.0,403.0,7.462962962962963,4.037037037037037,0.4894179894179894,5.373333333333333,78.95,0.1732,1905.406,1.1331,0.3105,0.0765,0.7698,33.9741,1707.2732,36.4009,183132.0,1,Campania
4,0,2019.0,56.0,578.0,10.321428571428571,3.889370932754881,0.5010845986984815,7.410256410256411,163.19,0.1283,1484.2682,1.2395,0.2011,0.0544,0.9184,22.4672,1734.4378,20.3078,175293.0,1,Campania
1,0,2022.0,49.0,532.0,10.857142857142858,3.77292576419214,0.5262008733624454,6.734177215189874,100.72,0.1702,2179.6828,1.3424,0.2407,0.0805,0.8304,22.6193,2586.9331,27.2728,148452.0,1,Campania
1,0,2022.0,52.0,477.0,9.173076923076923,3.965034965034965,0.4522144522144522,5.184782608695652,112.89,0.1492,1911.4263,1.3157,0.2448,0.072,0.8438,25.5277,1687.5056,26.8895,178051.0,1,Campania
1,0,2024.0,61.0,612.0,10.0327868852459,3.9885496183206106,0.5553435114503816,7.555555555555555,114.88,0.1321,1654.292,1.2079,0.2502,0.062,0.8443,24.463,1874.1361,28.1164,204803.0,1,Campania
7,1,2022.0,73.0,692.0,9.47945205479452,3.991539763113367,0.5397631133671743,7.061224489795919,92.7,0.131,1219.8775,1.3876,0.2671,0.0519,0.8854,21.3382,2552.7963,31.1829,206493.0,1,Campania
0,1,2017.0,74.0,548.0,7.405405405405405,4.103112840466926,0.5,6.936708860759493,111.05,0.122,1507.5491,1.2488,0.2647,0.0521,0.8453,26.9525,2652.6079,30.8656,230106.0,1,Campania
4,0,2019.0,52.0,502.0,9.653846153846152,4.040201005025126,0.5577889447236181,7.84375,129.58,0.1431,1505.0166,1.3119,0.2562,0.0574,0.8293,25.172,2550.2939,29.6152,190862.0,1,Campania
4,0,2019.0,58.0,452.0,7.793103448275862,3.692098092643051,0.5204359673024523,7.929824561403507,95.38,0.1324,1125.0146,1.3873,0.281,0.0467,0.8781,21.3999,2399.8351,32.8831,133853.0,1,Campania
2,0,2019.0,70.0,471.0,6.728571428571429,3.9016786570743407,0.5251798561151079,7.246153846153846,128.41,0.1267,870.8535,1.2919,0.222,0.0423,0.9409,19.0871,2174.9945,23.9773,143200.0,1,Campania
2,0,2022.0,45.0,408.0,9.066666666666666,4.02972972972973,0.5405405405405406,6.08955223880597,163.13,0.1213,1284.8483,1.2458,0.2683,0.0527,0.8512,24.0186,2445.3647,30.7809,157467.0,1,Campania
